Time_hh:mm:ss,Date,Line,Timestamp__ms_,Total_field_anomaly__nT_,Longitude__°_,Latitude__°_,Easting,Northing,Altitude__m_,Time,interpolated_magnetic_reading,diurnal_correction_magnetic,Heading_deg,FlightDirection_deg,directional_bias_huber,direction_corrected_huber,micro_bias_sg,TMI_micro_sg
2022-10-09 13:31:47,2022-10-09,18,19906505,41832.143,101.887233939252,4.59194578089528,820387.25394,508205.56208,429.11,2022-10-09 13:31:47,42023.66862428598,-191.5256242859832,0.02171641582282291,0,-67.04112,-124.4845,-5.0,-119.4845
2022-10-09 13:31:48,2022-10-09,18,19907506,41834.637,101.887234363513,4.59197821363782,820387.28656,508209.15182,429.81,2022-10-09 13:31:48,42023.70694820374,-189.06994820373802,0.520632940323992,0,-67.04112,-122.028824,-5.0,-117.028824
2022-10-09 13:31:49,2022-10-09,18,19908506,41837.087,101.887234962161,4.59200958314111,820387.33903,508212.62396,430.45,2022-10-09 13:31:49,42023.74519442933,-186.65819442932843,0.8657717539729788,0,-67.04112,-119.617065,-5.0,-114.617065
2022-10-09 13:31:50,2022-10-09,18,19909506,41839.096,101.887235439081,4.59203977712125,820387.3785,508215.96595,431.21,2022-10-09 13:31:50,42023.78318628897,-184.68718628897477,0.6766505219796386,0,-67.04112,-117.64606,-5.0,-112.64606
2022-10-09 13:31:51,2022-10-09,18,19910506,41841.255,101.887235841766,4.59206942990405,820387.40997,508219.24801,431.95,2022-10-09 13:31:51,42023.820737176364,-182.56573717636638,0.5493631830287882,0,-67.04112,-115.52461,-5.0,-110.52461
2022-10-09 13:31:52,2022-10-09,18,19911506,41843.384999999995,101.887235998975,4.59209872859206,820387.41434,508222.49076,432.65,2022-10-09 13:31:52,42023.85765954309,-180.47265954309842,0.07721298397461851,0,-67.04112,-113.43153,-5.0,-108.43153
2022-10-09 13:31:53,2022-10-09,18,19912506,41845.778000000006,101.887235937173,4.59212749062128,820387.39462,508225.67402,433.35,2022-10-09 13:31:53,42023.893770785166,-178.11577078515984,359.64506250898324,0,-67.04112,-111.074646,-5.0,-106.074646
2022-10-09 13:31:54,2022-10-09,18,19913506,41847.992,101.887235772804,4.59215593751747,820387.36365,508228.82236,434.11,2022-10-09 13:31:54,42023.928885893154,-175.9368858931557,359.4364036081231,0,-67.04112,-108.89577,-5.0,-103.89577
2022-10-09 13:31:55,2022-10-09,18,19914506,41850.311,101.887235393807,4.59218493379759,820387.3086,508232.0314,434.85,2022-10-09 13:31:55,42023.962819800014,-173.65181980001216,359.0172066060511,0,-67.04112,-106.6107,-5.0,-101.6107
2022-10-09 13:31:56,2022-10-09,18,19915506,41852.598,101.887234713616,4.59221488356421,820387.21968,508235.34584,435.55,2022-10-09 13:31:56,42023.995401006265,-171.3974010062666,358.4632339285603,0,-67.04112,-104.35628,-5.0,-99.35628
2022-10-09 13:31:57,2022-10-09,18,19916506,41855.242,101.887234053832,4.59224544682506,820387.13274,508238.72819,436.25,2022-10-09 13:31:57,42024.026459836474,-168.78445983647543,358.5275922181649,0,-67.04112,-101.74333,-5.0,-96.74333
2022-10-09 13:31:58,2022-10-09,18,19917506,41857.921,101.88723370794,4.59227657457385,820387.08042,508242.17315,436.91,2022-10-09 13:31:58,42024.055838821856,-166.13483882185392,359.1298927315781,0,-67.04112,-99.09372,-5.0,-94.09372
2022-10-09 13:31:59,2022-10-09,18,19918506,41860.634999999995,101.887233728794,4.5923091597059,820387.06817,508245.77958,437.55,2022-10-09 13:31:59,42024.083408602026,-163.44840860203112,359.8053835506611,0,-67.04112,-96.40729,-5.0,-91.40729
2022-10-09 13:32:00,2022-10-09,18,19919506,41862.518,101.88723385075,4.59234366999591,820387.06629,508249.59912,438.15,2022-10-09 13:32:00,42024.109066913,-161.59106691300258,359.9717986834633,0,-67.04112,-94.54994,-5.0,-89.54994
2022-10-09 13:32:01,2022-10-09,18,19920506,41865.527,101.887233909075,4.59237969749404,820387.05667,508253.58656,438.5,2022-10-09 13:32:01,42024.132724150586,-158.60572415058414,359.8617698746501,0,-67.04112,-91.564606,-5.0,-86.564606
2022-10-09 13:32:02,2022-10-09,18,19921506,41869.971,101.887233794311,4.59241614052574,820387.02763,508257.6199,438.15,2022-10-09 13:32:02,42024.15430666708,-154.18330666708061,359.5874781985352,0,-67.04112,-87.14218,-5.0,-82.14218
2022-10-09 13:32:03,2022-10-09,18,19922506,41873.567,101.887233493994,4.59245226770444,820386.97813,508261.61821,437.8,2022-10-09 13:32:03,42024.17376400377,-150.60676400376542,359.2907012699582,0,-67.04112,-83.56564,-5.0,-78.56564
2022-10-09 13:32:04,2022-10-09,18,19923506,41877.197,101.887233125411,4.5924881871282,820386.92114,508265.59349,437.55,2022-10-09 13:32:04,42024.19107988499,-146.99407988499297,359.17865840859787,0,-67.04112,-79.95296,-5.0,-74.95296
2022-10-09 13:32:05,2022-10-09,18,19924506,41881.125,101.887232777699,4.59252400252964,820386.86652,508269.55727,437.25,2022-10-09 13:32:05,42024.20628146351,-143.08128146350646,359.21052696711513,0,-67.04112,-76.04016,-5.0,-71.04016
2022-10-09 13:32:06,2022-10-09,18,19925506,41885.39,101.887232609107,4.59255998094845,820386.83171,508273.53917,437.0,2022-10-09 13:32:06,42024.21941556213,-138.82941556213336,359.4991297425567,0,-67.04112,-71.7883,-5.0,-66.7883
2022-10-09 13:32:07,2022-10-09,18,19926506,41889.343,101.887232608645,4.592596194246,820386.81548,508277.54714,436.7,2022-10-09 13:32:07,42024.23054892253,-134.887548922532,359.76798593240255,0,-67.04112,-67.84642,-5.0,-62.84642
2022-10-09 13:32:08,2022-10-09,18,19927506,41892.757,101.887232778845,4.59263250341405,820386.81815,508281.5658,436.7,2022-10-09 13:32:08,42024.23978135691,-131.48278135691362,0.03806734244363952,0,-67.04112,-64.441666,-5.0,-59.441666
2022-10-09 13:32:09,2022-10-09,18,19928506,41896.664000000004,101.887233078112,4.59266852330492,820386.83529,508285.5525,436.65,2022-10-09 13:32:09,42024.247243233716,-127.58324323371198,0.246329949789299,0,-67.04112,-60.54212,-5.0,-55.54212
2022-10-09 13:32:10,2022-10-09,18,19929506,41900.639,101.887233256381,4.59270394317738,820386.83926,508289.47274,436.6,2022-10-09 13:32:10,42024.25308764353,-123.61408764352382,0.05802302190056707,0,-67.04112,-56.572968,-5.0,-51.572968
2022-10-09 13:32:11,2022-10-09,18,19930506,41904.626000000004,101.887233362812,4.59273913325617,820386.83535,508293.36751,436.7,2022-10-09 13:32:11,42024.257487049654,-119.63148704964988,359.9424801907158,0,-67.04112,-52.590363,-5.0,-47.590363
2022-10-09 13:32:12,2022-10-09,18,19931506,41910.194,101.887233447108,4.5927743272688,820386.82898,508297.26271,436.7,2022-10-09 13:32:12,42024.26063559185,-114.0666355918438,359.90630165644814,0,-67.04112,-47.025513,-5.0,-42.025513
2022-10-09 13:32:13,2022-10-09,18,19932506,41914.471000000005,101.887233422741,4.59280938134943,820386.8106,508301.14237,436.95,2022-10-09 13:32:13,42024.262742461404,-109.79174246139883,359.7285616393583,0,-67.04112,-42.750618,-5.0,-37.750618
2022-10-09 13:32:14,2022-10-09,18,19933506,41917.881,101.887233329947,4.59284395944683,820386.78484,508304.96932,437.81,2022-10-09 13:32:14,42024.26402113284,-106.38302113283862,359.61433596229824,0,-67.04112,-39.341896,-5.0,-34.341896
2022-10-09 13:32:15,2022-10-09,18,19934506,41920.659,101.887233475542,4.59287785745842,820386.78586,508308.72111,439.06,2022-10-09 13:32:15,42024.26469119092,-103.60569119091815,0.015577015709880015,0,-67.04112,-36.564568,-5.0,-31.564568
2022-10-09 13:32:16,2022-10-09,18,19935506,41921.876000000004,101.8872338428,4.5929108254978,820386.81191,508312.37007,440.41,2022-10-09 13:32:16,42024.2649791109,-102.38897911089589,0.4090287935778747,0,-67.04112,-35.347855,-5.0,-30.347855
2022-10-09 13:32:17,2022-10-09,18,19936506,41926.752,101.887234112931,4.59294275182161,820386.82764,508315.90369,441.4,2022-10-09 13:32:17,42024.26510987203,-97.51310987203033,0.2550519460965006,0,-67.04112,-30.471985,-5.0,-25.471985
2022-10-09 13:32:18,2022-10-09,18,19937506,41933.659999999996,101.887234140953,4.59297396158615,820386.81681,508319.3579,441.5,2022-10-09 13:32:18,42024.26530150835,-90.60530150835257,359.8203608751769,0,-67.04112,-23.564178,-5.0,-18.564178
2022-10-09 13:32:19,2022-10-09,18,19938506,41936.206,101.887233961886,4.59300458728335,820386.78323,508322.74738,442.31,2022-10-09 13:32:19,42024.26575930331,-88.05975930330897,359.4323821544624,0,-67.04112,-21.018639,-5.0,-16.018639
2022-10-09 13:32:20,2022-10-09,18,19939506,41940.188,101.887233860669,4.59303474423423,820386.75851,508326.08501,443.46,2022-10-09 13:32:20,42024.26668554403,-84.07868554403103,359.5756492566822,0,-67.04112,-17.03756,-5.0,-12.0375595
2022-10-09 13:32:21,2022-10-09,18,19940506,41944.594,101.887233999968,4.59306437081808,820386.76074,508329.36404,444.61,2022-10-09 13:32:21,42024.26825934477,-79.67425934477069,0.03896566190303474,0,-67.04112,-12.633141,-5.0,-7.6331406
2022-10-09 13:32:22,2022-10-09,18,19941506,41949.493,101.887234117624,4.59309328363287,820386.76088,508332.56407,445.71,2022-10-09 13:32:22,42024.27064454728,-74.7776445472773,0.002506665095211247,0,-67.04112,-7.736519,-5.0,-2.7365189
2022-10-09 13:32:23,2022-10-09,18,19942506,41954.174,101.887234082848,4.59312038615095,820386.7449,508335.56368,446.81,2022-10-09 13:32:23,42024.273976674944,-70.09997667494463,359.69476768983844,0,-67.04112,-3.0588531,-5.0,1.9411469
2022-10-09 13:32:24,2022-10-09,18,19943506,41959.066000000006,101.887233967754,4.59314500036389,820386.72112,508338.28785,447.91,2022-10-09 13:32:24,42024.278366726954,-65.21236672694795,359.49986269809824,0,-67.04112,1.8287582,-5.0,6.8287582
2022-10-09 13:32:25,2022-10-09,18,19944506,41963.468,101.887233928214,4.59316854603632,820386.7062,508340.89379,449.01,2022-10-09 13:32:25,42024.28391492949,-60.81591492948792,359.6719634031931,0,-67.04112,6.2252083,-5.0,11.225208
2022-10-09 13:32:26,2022-10-09,18,19945506,41966.682,101.887233902106,4.59318841412201,820386.69442,508343.09271,450.11,2022-10-09 13:32:26,42024.29070366111,-57.60870366110612,359.6930593976417,0,-67.04112,9.432419,-5.0,14.432419
2022-10-09 13:32:27,2022-10-09,18,19946506,41969.571,101.88723371365,4.59320447240003,820386.66631,508344.86991,451.11,2022-10-09 13:32:27,42024.298790487024,-54.727790487020684,359.09382733018003,0,-67.04112,12.313332,-5.0,17.313332
2022-10-09 13:32:28,2022-10-09,18,19947506,41972.869,101.887233530219,4.59322121498671,820386.63845,508346.72284,452.11,2022-10-09 13:32:28,42024.30821338198,-51.439213381978334,359.1385858364218,0,-67.04112,15.60191,-5.0,20.60191
2022-10-09 13:32:29,2022-10-09,18,19948506,41976.502,101.887233447255,4.59324012019287,820386.62079,508348.81517,453.11,2022-10-09 13:32:29,42024.318998517636,-47.81699851763551,359.5164149822576,0,-67.04112,19.224125,-5.0,24.224125
2022-10-09 13:32:30,2022-10-09,18,19949506,41980.28,101.887233492534,4.59326095143003,820386.61651,508351.12073,453.91,2022-10-09 13:32:30,42024.33114871305,-44.05114871304977,359.893637270658,0,-67.04112,22.989975,-5.0,27.989975
2022-10-09 13:32:31,2022-10-09,18,19950507,41984.297,101.887233411329,4.59328298082492,820386.59764,508353.55883,454.91,2022-10-09 13:32:31,42024.344658527945,-40.04765852794662,359.55656053192644,0,-67.04112,26.993465,-5.0,31.993465
2022-10-09 13:32:32,2022-10-09,18,19951507,41986.437,101.887233300259,4.59330602100251,820386.57501,508356.1088,455.91,2022-10-09 13:32:32,42024.35951400987,-37.92251400987152,359.4915354088171,0,-67.04112,29.118607,-5.0,34.118607
2022-10-09 13:32:33,2022-10-09,18,19952507,41993.532,101.887233212138,4.59332954789554,820386.5547,508358.71264,456.2,2022-10-09 13:32:33,42024.375694436865,-30.843694436865917,359.55310092547995,0,-67.04112,36.197426,-5.0,41.197426
2022-10-09 13:32:34,2022-10-09,18,19953507,41999.534,101.887232986181,4.59335304407534,820386.5191,508361.31302,456.2,2022-10-09 13:32:34,42024.3931828268,-24.85918282680359,359.2156522008189,0,-67.04112,42.18194,-5.0,47.18194
2022-10-09 13:32:35,2022-10-09,18,19954507,42006.126000000004,101.887232661185,4.59337728995162,820386.47217,508363.99633,456.2,2022-10-09 13:32:35,42024.41195074974,-18.285950749734184,358.99802228506235,0,-67.04112,48.755173,-5.0,53.755173
2022-10-09 13:32:36,2022-10-09,18,19955507,42013.144,101.887232379071,4.59340390364986,820386.42894,508366.94172,456.2,2022-10-09 13:32:36,42024.431961079434,-11.287961079433444,359.1591202824166,0,-67.04112,55.753162,-5.0,60.753162
2022-10-09 13:32:37,2022-10-09,18,19956507,42021.071,101.887232134703,4.593433330295,820386.38865,508370.19846,456.2,2022-10-09 13:32:37,42024.45317803404,-3.3821780340367695,359.291214772622,0,-67.04112,63.658943,-5.0,68.65894
2022-10-09 13:32:38,2022-10-09,18,19957507,42029.963,101.887231874311,4.59346481729062,820386.34565,508373.68322,456.3,2022-10-09 13:32:38,42024.47557077736,5.487429222645005,359.2930378321709,0,-67.04112,72.52855,-5.0,77.52855
2022-10-09 13:32:39,2022-10-09,18,19958507,42039.479999999996,101.887231763707,4.59349705701463,820386.31896,508377.25136,456.4,2022-10-09 13:32:39,42024.49909203611,14.980907963887148,359.5714305379855,0,-67.04112,82.02203,-5.0,87.02203
2022-10-09 13:32:40,2022-10-09,18,19959507,42045.686,101.887231837878,4.59352976306771,820386.31257,508380.87119,456.91,2022-10-09 13:32:40,42024.523684969034,21.162315030967875,359.89885722520006,0,-67.04112,88.20344,-5.0,93.20344
2022-10-09 13:32:41,2022-10-09,18,19960507,42052.555,101.887232144686,4.59356312642728,820386.33173,508384.56388,457.75,2022-10-09 13:32:41,42024.549299587314,28.005700412686565,0.2972839002418368,0,-67.04112,95.04682,-5.0,100.04682
2022-10-09 13:32:42,2022-10-09,18,19961507,42058.956,101.887232519526,4.59359623228096,820386.35856,508388.2281,458.51,2022-10-09 13:32:42,42024.57586166459,34.38013833540754,0.41952128744475203,0,-67.04112,101.421265,-5.0,106.421265
2022-10-09 13:32:43,2022-10-09,18,19962507,42061.832,101.887232641931,4.59362521683715,820386.3592,508391.43607,459.41,2022-10-09 13:32:43,42024.60328601535,37.22871398465213,0.0114306859090334,0,-67.04112,104.26984,-5.0,109.26984
2022-10-09 13:32:44,2022-10-09,18,19963507,42061.637,101.887232437667,4.59364677555738,820386.32688,508393.82203,460.71,2022-10-09 13:32:44,42024.63149179368,37.005508206319064,359.2239239790368,0,-67.04112,104.04663,-5.0,109.04663
2022-10-09 13:32:45,2022-10-09,18,19964507,42061.359,101.887232263398,4.59366221073967,820386.30062,508395.53027,461.91,2022-10-09 13:32:45,42024.6603709946,36.69862900539738,359.11928729845175,0,-67.04112,103.739746,-5.0,108.739746
2022-10-09 13:32:46,2022-10-09,18,19965507,42060.612,101.887232245675,4.59367624956995,820386.29238,508397.08403,463.11,2022-10-09 13:32:46,42024.689787214156,35.92221278584475,359.6961481844309,0,-67.04112,102.96333,-5.0,107.96333
2022-10-09 13:32:47,2022-10-09,18,19966507,42059.916000000005,101.887232067398,4.59369322019084,820386.26499,508398.96221,464.26,2022-10-09 13:32:47,42024.719596865216,35.19640313478885,359.16449958943554,0,-67.04112,102.237526,-5.0,107.237526
2022-10-09 13:32:48,2022-10-09,18,19967507,42059.167,101.887231734299,4.59371391146243,820386.21875,508401.2521,465.41,2022-10-09 13:32:48,42024.749631941166,34.417368058835564,358.8431772557407,0,-67.04112,101.458496,-5.0,106.458496
2022-10-09 13:32:49,2022-10-09,18,19968507,42058.781,101.887231565449,4.59373727118228,820386.18955,508403.8374,466.56,2022-10-09 13:32:49,42024.77969516808,34.001304831923335,359.3528930397613,0,-67.04112,101.04243,-5.0,106.04243
2022-10-09 13:32:50,2022-10-09,18,19969507,42059.493,101.887231638233,4.59376282456624,820386.18621,508406.6656,467.61,2022-10-09 13:32:50,42024.8095861632,34.683413836799446,359.9323358257211,0,-67.04112,101.72453,-5.0,106.72453
2022-10-09 13:32:51,2022-10-09,18,19970507,42061.183000000005,101.887231748266,4.59379106958063,820386.1858,508409.79172,468.15,2022-10-09 13:32:51,42024.83910106183,36.3438989381757,359.9924854873623,0,-67.04112,103.385025,-5.0,108.385025
2022-10-09 13:32:52,2022-10-09,18,19971507,42063.604999999996,101.887231814881,4.59382212713797,820386.17932,508413.2291,468.7,2022-10-09 13:32:52,42024.86801498092,38.73698501907347,359.89198860458083,0,-67.04112,105.77811,-5.0,110.77811
2022-10-09 13:32:53,2022-10-09,18,19972507,42068.996999999996,101.887231816301,4.593855044023,820386.16476,508416.87224,468.55,2022-10-09 13:32:53,42024.896085199885,44.10091480011033,359.77101563198727,0,-67.04112,111.14204,-5.0,116.14204
2022-10-09 13:32:54,2022-10-09,18,19973507,42073.840000000004,101.887231615046,4.59388908453782,820386.12719,508420.63964,468.5,2022-10-09 13:32:54,42024.92308113434,48.91691886566696,359.4286428097347,0,-67.04112,115.95804,-5.0,120.95804
2022-10-09 13:32:55,2022-10-09,18,19974507,42078.62,101.887231342709,4.59392392779803,820386.08136,508424.49586,468.5,2022-10-09 13:32:55,42024.948778744794,53.671221255208366,359.31908917051237,0,-67.04112,120.71234,-5.0,125.71234
